"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"154","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"155","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"156","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"157","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"158","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"159","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"160","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"161","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"162","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"163","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"164","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"165","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"166","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"167","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"168","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"169","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"170","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"171","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"172","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='root',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='root',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='root',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"173","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"174","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"175","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"176","netdata:XSMFRj26ES:EDv743y5Y9:ECpLuCvjcP_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='users',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='users',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='users',family='cpu',instance='[fc57:6ada:8852:d2b2:2a44:5a84:ace2:99aa]:19999',job='netdata'}"
"177","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"178","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"179","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"180","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"181","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"182","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"183","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"184","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"185","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
