"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"154","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"155","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"156","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"157","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"158","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"159","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"160","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"161","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"162","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='guest',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"163","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"164","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='idle',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='idle',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='idle',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"165","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"166","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"167","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"168","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"169","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"170","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"171","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"172","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"173","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"174","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"175","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"176","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"177","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"178","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"179","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"180","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"181","netdata:jmSRafpAkY:Gi2E9NYbxy:wayudmKBYS_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fce0:de07:d427:9ec9:12a7:9668:8726:38a9]:19999',job='netdata'}"
"182","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"183","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"184","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"185","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"186","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
